id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,anc,cond,fam_pln
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,64.5,2.2,65.2
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,63.8,3.7,65.10000000000001
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,,,
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,50,2,63.2
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,58,3.2,59.3
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,,,
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,63.8,2.7,56.1
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,68.5,3.6,57.1
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,,,
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,63.1,3.4,60.2
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,62.2,3.9,60.3
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,,,
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,51.6,1.1,50.40000000000001
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,55.3,1.7,50.40000000000001
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,,,
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,48.5,.7000000000000001,35.7
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,46.5,1.2,37.9
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,,,
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,32.9,2.1,60.1
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,50.2,4.2,62.3
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,,,
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,42.5,2.7,59.6
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,48.40000000000001,2.8,59.90000000000001
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,,,
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,60.3,2.6,66.90000000000001
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,64.60000000000001,3.5,65
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,,,
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,19.4,.8,52.1
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,20.9,.8,52.1
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,,,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,82.7,1.2,64.7
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,77.80000000000001,2.9,63.40000000000001
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,,,
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,57.8,1.1,54.8
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,47,2,56.90000000000001
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,,,
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,81.5,2.7,74.5
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,78.40000000000001,4.600000000000001,65.90000000000001
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,,,
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,81.5,2.7,74.5
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,78.40000000000001,4.600000000000001,65.90000000000001
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,,,
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,78.80000000000001,2.7,52.90000000000001
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,84.40000000000001,4.600000000000001,49.7
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,,,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,89.30000000000001,5.2,60.1
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,91.10000000000001,8.300000000000001,59.2
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,,,
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,58.2,2.8,51.5
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,63.3,4,51.90000000000001
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,,,
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,34.5,1.5,56
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,38.3,2.1,58.1
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,,,
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,42.7,2.9,68.40000000000001
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,49.5,5,67.40000000000001
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,,,
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,52.7,2.5,65
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,58.2,5.9,66.60000000000001
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,,,
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,63.3,6.800000000000001,63.7
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,66.7,7,62
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,,,
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,62.40000000000001,5.800000000000001,67
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,69.10000000000001,7.2,65.7
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,,,
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,65.60000000000001,6.100000000000001,66.3
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,68.60000000000001,6.4,65.8
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,,,
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,73.90000000000001,4.4,69.8
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,77.90000000000001,6.800000000000001,70.5
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,,,
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,88.5,3.6,79.40000000000001
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,88.60000000000001,5.4,78.10000000000001
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,,,
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,97.30000000000001,4.5,72.5
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,95.5,6.600000000000001,69.90000000000001
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,,,
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,83.7,3.3,68.8
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,84.5,4.2,68.8
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,,,
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,81.7,1.9,65.8
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,83,1.9,65.5
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,,,
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,72.3,.8,58.6
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,72.5,1.5,58.5
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,,,
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,80,1.7,63.40000000000001
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,83.2,3.9,65.7
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,,,
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,68.60000000000001,2.6,66.2
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,71.5,4.100000000000001,66.60000000000001
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,,,
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,73.3,1.5,62.3
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,76.2,2.1,59.8
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,,,
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,67.5,1.6,62.90000000000001
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,69.3,1.6,62.2
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,,,
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,63.90000000000001,3.1,57.6
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,69,4.5,57.1
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,,,
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,67.90000000000001,3.7,54.6
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,69.3,5.300000000000001,55.1
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,,,
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,53,2.9,58.90000000000001
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,57.2,6.2,58
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,,,
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,62.7,2.9,66.10000000000001
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,71.60000000000001,5.800000000000001,68.40000000000001
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,,,
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,83,1,51.2
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,84.7,6.300000000000001,57.40000000000001
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,,,
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,89.7,9.600000000000001,58.3
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,,,
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,92.7,9.300000000000001,56.2
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,,,
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,80.10000000000001,2,62.1
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,83.80000000000001,3.3,62.7
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,,,
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,83,.2,71.2
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,89,4.7,70.40000000000001
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,,,
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,81.7,4.5,70.10000000000001
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,83.60000000000001,5.2,68.5
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,,,
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,62.6,1.9,62.2
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,61.5,3.1,61.90000000000001
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,,,
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,73.7,2.1,62.7
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,76.2,2.6,63.3
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,,,
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,70,1,66.3
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,71.90000000000001,1.9,66.40000000000001
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,,,
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,83.40000000000001,.7000000000000001,71.8
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,86.60000000000001,3.3,73.2
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,,,
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,92.80000000000001,3.6,70.10000000000001
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,92.60000000000001,4.4,70.40000000000001
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,,,
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,81.90000000000001,2.2,57.5
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,83.30000000000001,3,58.40000000000001
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,,,
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,92.30000000000001,4.2,57.5
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,92.5,4.5,57
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,,,
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,83.60000000000001,1.8,72.2
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,82.80000000000001,3.2,70
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,,,
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,79.60000000000001,2.2,68.40000000000001
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,81.60000000000001,2.9,69.3
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,,,
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,76.40000000000001,.2,52.6
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,79.2,.2,56.90000000000001
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,,,
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,97.5,0,56.40000000000001
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,95.30000000000001,.1,58.6
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,,,
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,95.7,.4,69.40000000000001
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,97.30000000000001,.3,67.8
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,,,
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,93.30000000000001,0,58.7
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,93.2,0,58.8
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,,,
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,98,1.3,64.60000000000001
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,,,
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,99.10000000000001,0,63.40000000000001
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,97,.3,64.7
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,,,
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,86.30000000000001,.3,58.1
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,87.30000000000001,.3,58.8
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,,,
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,95.10000000000001,0,69
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,95.7,0,68.7
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,,,
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,98.30000000000001,0,69.40000000000001
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,96.80000000000001,0,70.10000000000001
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,,,
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,86.30000000000001,0,73.2
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,89.80000000000001,0,73.7
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,,,
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,94,.4,74.10000000000001
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,92.60000000000001,.6000000000000001,73.8
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,,,
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,82.30000000000001,.3,70.5
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,82.60000000000001,.6000000000000001,70
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,,,
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,74,.3,60.3
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,76.40000000000001,1.6,66.5
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,,,
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,91.30000000000001,.5,76.60000000000001
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,89.80000000000001,1.1,78
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,,,
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,95.90000000000001,0,78.90000000000001
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,95.2,.1,78.5
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,,,
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,98.30000000000001,.3,74.2
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,98.30000000000001,.5,76.40000000000001
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,,,
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,84.5,.7000000000000001,73.40000000000001
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,88,.6000000000000001,71.40000000000001
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,,,
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,81.10000000000001,.5,69.7
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,84.60000000000001,.4,70.10000000000001
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,,,
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,90.80000000000001,.5,68
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,92.30000000000001,.6000000000000001,66.10000000000001
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,,,
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,83.30000000000001,.6000000000000001,48.8
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,82.7,.5,51
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,,,
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,77.40000000000001,0,63.2
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,81.80000000000001,.3,61.8
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,,,
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,80.30000000000001,.2,65.60000000000001
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,86.10000000000001,.1,64.2
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,,,
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,94.30000000000001,0,66.10000000000001
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,90.5,.2,65
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,,,
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,67.10000000000001,.4,63.90000000000001
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,71.5,1.8,64.3
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,,,
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,58,.1,55
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,62.90000000000001,.2,53.7
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,,,
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,60.1,.7000000000000001,59.1
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,65.2,1.2,57.3
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,,,
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,78.7,.1,56.90000000000001
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,81.7,1.2,56.1
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,,,
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,48.8,0,48
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,55.7,.2,49.3
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,,,
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,64.40000000000001,0,53.1
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,65.7,.3,52.5
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,,,
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,77,.2,58.1
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,80.60000000000001,.5,56.40000000000001
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,,,
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,78.60000000000001,.2,63.5
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,81,.5,61.7
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,,,
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,90.60000000000001,1.7,63.5
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,91,2.3,59.90000000000001
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,,,
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,89.7,.1,63.8
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,89.40000000000001,.4,62.7
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,,,
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,55.2,.5,56.90000000000001
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,64.3,.6000000000000001,55.7
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,,,
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,79.40000000000001,.3,66.10000000000001
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,81.10000000000001,.8,64.90000000000001
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,,,
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,78.90000000000001,.4,69.2
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,82.90000000000001,.5,66.2
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,,,
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,87,.6000000000000001,73.60000000000001
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,91.80000000000001,1.5,68.90000000000001
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,,,
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,98.40000000000001,1.9,56.40000000000001
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,96.40000000000001,2.1,55.6
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,,,
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,91.2,1.6,75
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,92.90000000000001,1.8,73
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,,,
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,92.7,.5,72.10000000000001
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,93.90000000000001,.9,70.40000000000001
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,,,
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,94.7,0,58.40000000000001
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,98.10000000000001,4.800000000000001,59.2
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,,,
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,97.10000000000001,.5,79.30000000000001
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,97.2,.6000000000000001,78.60000000000001
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,,,
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,93,.6000000000000001,80.10000000000001
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,94,1,79.2
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,,,
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,97.60000000000001,3.5,50.90000000000001
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,97,3.8,46.3
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,,,
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,94.2,1.6,67.40000000000001
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,94.5,2.4,67.7
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,,,
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,92.7,.2,73.2
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,91.5,1.5,70.90000000000001
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,,,
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,97.10000000000001,.6000000000000001,67.7
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,97.40000000000001,.7000000000000001,66.7
