id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,st,sc
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,94.65000000000001,.43
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,64.55,3.41
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,62.12000000000001,1.88
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,48.11,2.67
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,16.58,4.43
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,73.35000000000001,1.94
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,52.93,2.24
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,18.54,2.75
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,55.47,3.14
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,14.09,2.6
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,3.58,2.46
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,90.34,.73
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,84.18000000000001,1.01
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,27.79,3.61
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,.01,1.76
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,.24,3.58
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,.5,5.71
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,23.57,5.18
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,7.97,2.23
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,4.8,1.63
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,82.43000000000001,.71
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,51.95,1.8
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,17.2,3.04
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,79.71000000000001,2.23
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,69.28,2.91
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,17.29,6.33
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,41.07,5.560000000000001
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,31.56,6.22
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,6.92,7.930000000000001
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,18.6,9.27
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,14.29,9.200000000000001
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,5.01,9.050000000000001
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,5.7,19.39
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,4.83,18.21
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,1.58,13.8
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,7.83,23.18
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,5.53,20.07
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,2.03,15.35
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,7.850000000000001,20.31
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,6.72,19.17
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,1.45,13.85
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,19.91,18.69
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,13.99,17.53
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,3.42,15.46
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,14.26,13.09
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,11.49,14.52
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,5.770000000000001,17.47
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,13.57,15.87
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,9.4,18.65
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,7.47,19.93
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,8.17,16.05
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,7.41,16.69
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,4.25,19.33
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,18.41,12.35
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,16.2,13.31
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,5.46,17.96
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,41.71,10.67
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,38.71,11.25
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,14.44,15.98
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,22.66,13.13
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,17.67,15.8
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,8.470000000000001,20.73
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,21.79,11.49
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,18.54,11.85
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,6.74,13.16
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,9.880000000000001,19.34
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,8.380000000000001,19.05
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,4.37,18.28
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,10.69,16.2
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,9.51,15.51
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,2.92,11.65
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,2.54,13.64
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,2.21,13.47
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,1.47,13.1
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,2.27,14.31
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,2.16,13.9
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,1.69,12.17
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,5.67,11.85
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,3.87,14.57
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,1.56,18.07
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,39.87,6.59
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,25.62,9.08
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,6.36,12.46
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,49.7,3.34
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,13.95,6.600000000000001
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,3.26,7.58
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,1.12,6.23
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,1.12,6.23
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,.8100000000000001,7.13
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,.8100000000000001,7.13
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,16.27,3.87
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,11.58,5.12
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,3.54,7.28
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,6.94,9.82
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,3.7,12.52
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,1.63,14.25
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,9.779999999999999,12.21
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,8.33,12.63
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,2.55,14.29
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,1.29,13.47
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,1.27,13.59
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,1.17,14.07
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,2.63,20.21
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,2.34,19.6
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,1.49,17.81
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,2.18,16.08
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,2.17,16
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,2.15,15.61
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,1.7,15.18
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,1.8,15.05
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,1.99,14.76
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,.92,10.17
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,.99,10.76
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,1.26,13.27
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,1.39,4.26
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,1.26,4.15
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,.6,3.57
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,.8100000000000001,6.560000000000001
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,.8200000000000001,6.54
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,.89,6.43
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,.84,13.44
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,.78,13.01
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,.64,12.1
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,.61,12
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,.65,12.51
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,.77,14
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,23.38,18.6
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,18.09,17.82
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,4.3,15.8
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,9.44,16.48
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,7.560000000000001,14.54
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,1.3,8.1
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,3.27,20.8
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,2.83,18.8
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,1.51,12.85
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,6.8,20
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,5.57,17.73
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,1.67,10.57
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,1.24,6.29
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,1.24,6.29
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,8.49,20.63
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,4.13,12.31
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,2.28,8.779999999999999
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,10.02,18.9
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,8.99,17.49
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,3.11,9.49
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,12.96,19.49
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,11.3,18.27
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,4.22,13.08
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,19.29,18.3
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,15.11,17.54
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,4.5,15.6
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,33.15,17.13
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,27.37,16.55
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,8.49,14.64
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,7.08,9.48
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,6.15,9.460000000000001
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,1.3,9.35
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,12.2,10.27
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,10.05,10.57
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,1.92,11.68
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,25.72,6.74
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,14.42,7.68
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,1.89,8.720000000000001
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,5.17,20.47
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,4.14,18.34
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,1.1,12.12
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,3.19,22.72
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,2.77,20.62
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,1.16,12.49
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,3.51,24.89
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,2.93,19.28
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,2.09,11.14
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,5.9,22.88
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,5.060000000000001,19.59
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,3.4,13.15
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,4.55,25.54
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,4.45,23.19
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,4.03,13.51
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,11.44,25.87
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,9.65,22.49
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,5.25,14.2
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,3.06,18.67
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,2.63,16.16
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,1.81,11.28
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,2.23,19.59
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,2.04,18.21
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,1.57,14.7
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,4.3,16.21
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,3.78,14.29
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,2.42,9.359999999999999
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,4.38,22
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,3.81,18.82
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,2.47,11.23
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,7.11,12.56
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,6.22,12.08
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,3.58,10.65
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,6.26,18.42
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,5.14,16.89
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,2.74,13.57
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,1.89,21.73
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,1.81,20.34
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,1.53,15.67
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,16.81,25.87
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,13.85,23.47
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,4.94,16.28
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,23.22,21.8
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,19.03,20.79
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,6.74,17.81
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,13.2,19.28
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,11.82,18.61
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,5.01,15.26
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,7.390000000000001,18.61
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,5.79,16.36
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,2.9,12.31
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,6.28,8.950000000000001
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,4.74,9.630000000000001
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,3.57,10.14
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,2.74,7.75
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,2.38,8.1
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,1.5,8.970000000000001
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,10.16,15.15
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,8.85,13.77
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,4.26,8.950000000000001
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,21.81,23.89
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,18.41,21.1
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,12.74,16.45
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,20.04,25.08
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,18.23,23.45
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,10.93,16.86
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,14.57,24
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,11.98,20.18
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,6.58,12.19
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,4.43,19.96
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,3.73,17.58
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,2.48,13.28
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,4.93,6.640000000000001
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,4.49,6.41
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,3.38,5.82
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,4.47,24.31
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,3.95,22.29
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,2.02,14.72
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,8.66,20.67
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,7.82,18.92
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,4.93,12.84
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,3.26,22.93
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,1.98,12.46
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,1.85,11.41
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,1.16,14.82
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,1.24,14.69
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,1.63,14.06
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,1.99,21.29
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,1.82,19.42
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,1.18,12.48
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,6.020000000000001,9.390000000000001
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,3.94,7.09
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,1.65,4.560000000000001
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,11.89,13.65
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,10.47,13.27
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,2.17,11.07
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,14.64,21.67
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,11.15,17.88
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,6.22,12.55
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,11.4,26.21
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,11.78,25.42
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,13.59,21.6
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,2.89,28.29
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,2.54,25.28
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,1.82,19.04
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,13.5,25.35
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,12.51,23.28
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,8.210000000000001,14.32
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,6.83,31
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,5.13,30.32
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,1.4,28.84
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,14.29,28.02
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,12.47,24.9
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,6.15,14.11
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,6.15,25.13
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,5.34,21.57
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,3.16,11.98
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,2.35,20.22
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,2.12,18.83
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,1.41,14.58
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,27.52,21.87
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,26.1,21.52
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,7.18,16.77
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,5.64,21.41
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,5.600000000000001,21.15
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,5.020000000000001,16.9
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,81.44,7.08
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,81.44,7.08
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,3.14,29.13
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,3.84,28.01
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,10.53,17.26
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,1.32,29.94
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,1.28,29.38
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,.6800000000000001,21.01
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,.66,24.46
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,.67,24.02
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,.77,18.18
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,1.77,22.69
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,1.65,22.16
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,.33,16.58
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,2.9,26.25
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,2.8,25.92
