id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_intt_t,hh_intt_slm,ictc_inf_man,ictc_inf_ser
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,.1,,0,.1
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,.4,,.4,.6000000000000001
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,3.2,1.7,1.6,1.4
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,.1,,0,.1
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,.2,,.4,.6000000000000001
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,2.1,,1.6,1.4
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),.2,,0,0
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),.7000000000000001,,0,3.1
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),3.1,1.1,0,6.800000000000001
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,.2,,0,1.1
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,.7000000000000001,,0,1.3
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,1.7,.5,0,1.4
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,.7000000000000001,,0,2
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,2.2,,.1,4
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,4.9,.3,.4,6.2
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,.3,,0,1.4
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,.6000000000000001,,0,2.4
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,2.5,.5,0,4
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,.3,,0,.2
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,.8,,1.1,1.6
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,2.6,1.3,2.1,3.3
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,.8,,0,.4
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,1.8,,3.9,13.1
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,4.9,.3,16.2,29.2
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,.6000000000000001,,.2,1.7
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,1.1,,.1,2.7
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,3.8,.2,0,6
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,.9,,0,2.1
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,4.2,,0,8.700000000000001
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,8.5,.5,0,14.7
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,.4,,2.1,.2
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,8.5,,3.3,4.100000000000001
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,9.9,2.1,3.3,4.4
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,.3,,0,2.6
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,.9,,0,7.100000000000001
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,2.2,.6000000000000001,0,11
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,.5,,13.3,7
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,2.8,,4.7,9.4
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,4.3,.6000000000000001,1.1,10.2
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,.6000000000000001,,0,2.9
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,2.7,,2.2,5
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,5.300000000000001,2.1,4.2,6.300000000000001
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,.4,,0,2.6
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,1.3,,.8,3.9
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,2.3,.8,1.1,5.100000000000001
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,.5,,0,.2
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,1.3,,.2,3.5
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,2.7,.7000000000000001,.3,6.4
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,.5,,.7000000000000001,1.6
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,.9,,.4,2.9
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,1.9,.7000000000000001,0,3.9
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,.3,,1.1,.8
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,1.3,,1.6,5
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,2.7,.6000000000000001,1.8,6.9
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,.8,,0,.4
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,2.3,,2.4,5.100000000000001
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,5.7,.6000000000000001,4.4,8.1
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,.5,,0,1
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,1.2,,0,2.6
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,3.9,1.8,0,5.7
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,.2,,0,.3
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,.8,,0,2
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,3.8,.8,0,4.2
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,.1,,0,.6000000000000001
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,.5,,0,1.7
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,3.9,2.2,0,7.5
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,.4,,1.2,5
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,6.100000000000001,,3.1,16.8
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,11.3,.7000000000000001,3.8,19.4
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,.2,,1.8,.1
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,.5,,1.7,.1
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,2.8,.9,0,0
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,1,,0,.3
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,3.1,,1.8,2.8
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,6.800000000000001,.6000000000000001,6.800000000000001,4.600000000000001
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,.1,,0,.8
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,.3,,0,.8
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,1.7,,,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,1,,.2,.4
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,2.3,,.2,1.7
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,5.100000000000001,.6000000000000001,.2,2.6
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,.7000000000000001,,0,17
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,3,,.3,13.9
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,6.5,1.6,.7000000000000001,9.9
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,1.2,,.3,3.4
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,4.3,,1.8,10.3
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,5.100000000000001,.3,1.9,11
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,.4,,.3,3.4
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,.9,,1.8,10.3
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,5.7,1,1.9,11
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,1.4,,,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,3.4,,0,10.2
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,5.600000000000001,,0,10.2
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,1.6,,3.5,9.1
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,2.6,,2.9,8.5
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,2.8,,0,5.2
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,.7000000000000001,,10.3,3.9
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,2.8,,6.4,6
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,4.7,,0,10
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,.4,,0,0
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,.8,,.5,.8
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,3.2,1.2,2.2,2.1
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,.5,,0,3.4
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,1.5,,.4,4.800000000000001
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,4.100000000000001,1.2,1.3,8.6
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,.5,,0,1.6
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,1.6,,3.1,1.9
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,4,.8,5.600000000000001,2
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,.4,,0,.6000000000000001
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,.9,,.2,1.9
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,2.6,.9,.5,4.7
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,.5,,0,.2
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,1.6,,.8,4.5
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,3.4,1,1.8,5.9
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,.5,,0,0
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,.7000000000000001,,.4,1.6
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,2.2,1.3,3.5,7.5
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,.5,,0,1.5
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,1.5,,2.8,3.2
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,3.5,1.2,5.800000000000001,4.3
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,.6000000000000001,,0,1.5
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,1.4,,0,1.5
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,3.2,1.3,0,1.6
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,.9,,.4,1.1
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,5.800000000000001,,.7000000000000001,3.1
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,8.200000000000001,3.5,.7000000000000001,3.3
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,.5,,.5,0
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,1.1,,.4,1
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,3.5,2.1,0,3.1
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,.5,,.7000000000000001,2.8
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,1,,.6000000000000001,2.9
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,3.6,3.1,0,3
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,.5,,0,.1
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,.7000000000000001,,.2,.7000000000000001
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,2.4,2.1,2.3,5.5
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,.4,,0,0
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,1.6,,0,1.6
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,3.8,1.7,0,2.2
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,.4,,0,.1
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,1,,.5,.9
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,3.3,.8,2.4,2.9
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,.4,,0,.1
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,1.2,,1,5.300000000000001
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,3.2,2.9,3.3,10.1
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,.3,,0,.3
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,.5,,0,.6000000000000001
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,2.1,1.1,0,1.2
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,.4,,0,0
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,1.1,,0,2.4
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,2.9,2,0,3.5
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,.4,,1.3,.5
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,1,,1.3,2.8
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,3.5,2,1.2,5.300000000000001
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,.5,,0,.2
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,3.2,,0,1.6
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,6.600000000000001,2.7,0,2.3
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,.9,,0,4.2
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,3.8,,2.7,6.100000000000001
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,7.5,1.8,4.9,6.9
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,1.8,,.4,1.4
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,10.5,,5.100000000000001,6.100000000000001
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,12.9,2.8,5.800000000000001,6.800000000000001
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,20,,2.6,8.700000000000001
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,20,7.7,2.6,8.700000000000001
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,19,,2.6,8.700000000000001
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,19,5.300000000000001,2.6,8.700000000000001
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,1.8,,0,3.9
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,6.5,,.3,9.9
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,14.4,2.6,.8,13.9
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,2,,.4,.4
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,11.3,,1.8,12.5
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,16.5,4.2,2.4,16.9
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,1.1,,3.2,.8
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,2,,4.4,2.7
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,5.9,1.8,10.4,6.7
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,.5,,0,.9
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,1,,.3,3.9
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,3.3,3.3,2.2,9.200000000000001
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,.6000000000000001,,0,0
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,1.3,,1,2.9
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,3.6,2.9,4.7,8.6
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,.5,,0,0
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,.9,,1.3,.7000000000000001
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,3,1.3,6.2,2.3
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,.7000000000000001,,0,.2
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,1.8,,0,.9
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,4.100000000000001,1.8,0,1.4
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,1.2,,0,.5
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,2.2,,.6000000000000001,4.7
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,6.300000000000001,3,1.9,9.1
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,1.1,,1.1,2.7
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,2,,1.2,5.2
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,6.600000000000001,.6000000000000001,1.4,10.3
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,1.2,,0,0
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,1.7,,.1,1.2
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,5.2,,1.6,6.300000000000001
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,1.2,,.1,.1
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,2.7,,.5,14.6
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,5.800000000000001,2.5,1.6,24.1
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,1.1,,0,2.5
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,2.3,,.1,2.3
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,5.5,4.4,.5,2.1
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,.4,,0,.1
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,.8,,0,.6000000000000001
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,2,1.4,0,2.5
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,.4,,0,3.3
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,.9,,0,3.5
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,2.5,2,0,3.9
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,.4,,0,.7000000000000001
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,.9,,0,1.1
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,2.6,1.4,0,1.9
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,.4,,0,2.2
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,1.3,,0,2.2
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,4.2,2.1,0,2.2
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,16.9,,1,8.700000000000001
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,16.9,6.9,1,8.700000000000001
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,1,,0,.4
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,11.3,,.7000000000000001,3.9
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,15.3,3.8,1,5.2
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,.3,,0,.4
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,.7000000000000001,,.4,1
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,3,1.8,1.4,2.6
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,.5,,0,.3
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,.9,,0,1
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,2.5,1.8,0,4.5
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,.5,,0,1.2
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,1.5,,.3,2.3
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,4.2,2.1,.8,5.2
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,.5,,.1,.1
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,1.2,,1.5,1.7
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,3.4,2.5,5.4,6.800000000000001
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,.3,,0,.3
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,.6000000000000001,,.1,.4
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,2,1.2,.6000000000000001,1.4
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,.2,,0,.4
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,.7000000000000001,,0,.5
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,2.7,1.4,0,.8
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,.5,,0,.3
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,4,,.3,2.6
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,7.9,3,.9,5.5
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,.6000000000000001,,.1,.6000000000000001
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,1.6,,.6000000000000001,2.5
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,4.5,2,1.7,6.100000000000001
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,.5,,.1,.5
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,1.1,,.2,1.6
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,3.6,1.9,.7000000000000001,3.8
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,.6000000000000001,,0,.4
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,2.5,,1,2
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,5.5,2.5,1.9,3.3
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,.5,,0,2
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,1.5,,.4,4.3
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,3.7,1.7,.9,7.600000000000001
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,.3,,0,.2
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,.7000000000000001,,0,.6000000000000001
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,2.3,1.5,0,1.5
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,.4,,0,.4
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,1.3,,0,1.1
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,3.9,2,0,2.3
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,.5,,1.2,1.1
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,.9,,1.2,2.9
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,2,1.4,1.3,5.5
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,.4,,.1,4.2
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,1.1,,.3,4.4
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,3.1,2.1,.8,4.7
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,.3,,0,.1
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,.9,,.1,.6000000000000001
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,2.4,1.3,.2,1.4
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,.4,,.1,1.3
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,1.3,,.5,2.7
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,3.7,2.5,2,6.600000000000001
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,.6000000000000001,,0,.5
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,1.8,,0,4.5
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,5.2,1.2,0,12.5
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,.4,,0,0
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,1.1,,.2,1.2
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,2.5,1,.4,3
