id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_size_t,ppl_room_t,ppl_room_slm,ovr_crw_t,ovr_crw_slm
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,5,2.7,3,31.1,39
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,4.600000000000001,3.3,,46.7,
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,4.7,3.2,3,43.1,37.8
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,4.9,2.6,3,28.3,37.8
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,4.800000000000001,3.6,,50.1,
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,4.9,3.2,2.8,43.2,34.3
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,5.100000000000001,2.5,2.8,25.4,34.3
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,5.100000000000001,3.4,,47.3,
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,5.100000000000001,3.1,3,40,38.40000000000001
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,5.100000000000001,2.6,3,28.4,38.40000000000001
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,5,3.3,,45.40000000000001,
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,5,3.2,2.8,42.8,35
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,5.2,2.7,2.8,31.6,35
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,5,3.2,,42.5,
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,5.100000000000001,3,3,39.1,38
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,5.100000000000001,2.7,3,30.3,38
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,5.2,3.7,,53.7,
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,5.100000000000001,3.5,3,49.6,37.5
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,4.7,2.8,3,32.1,37.5
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,5.300000000000001,3.1,,39.40000000000001,
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,5,2.6,3,30,37
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,4.9,2.5,3,26.8,37
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),5.100000000000001,3.7,,53,
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),5.100000000000001,3.5,3,49.3,37.4
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),5,2.6,3,29.3,37.4
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,5.7,4.100000000000001,,60.8,
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,5.7,3.9,3.1,56.2,40.2
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,5.2,2.7,3.1,30.9,40.2
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,4.3,3.5,,49.2,
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,4.5,3.4,3,47.2,39.1
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,5.2,2.9,3,35.8,39.1
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,4.800000000000001,3.1,,41,
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,4.9,3,3,38.90000000000001,38.6
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,5,2.7,3,31.4,38.6
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,4.9,3.3,,46.1,
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,4.7,2.8,3.2,33,42.40000000000001
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,4.7,2.6,3.2,30,42.40000000000001
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,5,3.3,,45.8,
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,5.100000000000001,3.2,2.8,42.8,33.1
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,5.300000000000001,2.6,2.8,29,33.1
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,4.800000000000001,3.7,,53.7,
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,4.800000000000001,3.5,3,50.1,39
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,4.800000000000001,3,3,37,39
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,4.800000000000001,2.8,,32.2,
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,4.800000000000001,2.6,2.2,29.2,19.5
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,4.5,2.1,2.2,17.1,19.5
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,5,3.2,,43.40000000000001,
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,5,3.1,2.7,40.40000000000001,31.2
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,5,2.6,2.7,28.8,31.2
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,4.800000000000001,3.5,,49.90000000000001,
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,4.800000000000001,3.2,2.5,41.90000000000001,27.5
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,4.7,2.4,2.5,24.1,27.5
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,4.4,3.3,,44.40000000000001,
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,4.5,3.1,2.9,40.6,35.3
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,4.7,2.4,2.9,24.5,35.3
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,4.3,3.3,,46.8,
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,4.5,2.8,2.6,34.1,29.2
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,4.7,2.3,2.6,23.4,29.2
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,4.3,3.5,,50.8,
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,4.4,3.3,2.8,46.8,33.3
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,4.600000000000001,2.5,2.8,27.5,33.3
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,4.100000000000001,3,,37.7,
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,4.100000000000001,3,,36.9,
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,4.3,2.1,,19.1,
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,4.2,2.7,,31,
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,4.2,2.6,2.1,29.5,18.7
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,4.4,2.1,2.1,17.7,18.7
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,4.7,2.6,,28.4,
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,4.7,2.5,2.4,25.8,24
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,4.600000000000001,2.1,2.4,17.8,24
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,4.4,2.8,,34.5,
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,4.4,2.7,2,32.6,16.9
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,4.5,2.1,2,17.1,16.9
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,4.3,2.9,,36.5,
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,4.3,2.8,2.1,33.6,18
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,4.5,2,2.1,15.2,18
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,5,3.4,,46.6,
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,5.100000000000001,3.2,3.2,43.40000000000001,44.5
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,5.300000000000001,2.8,3.2,33.2,44.5
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,4.800000000000001,3.1,,40.8,
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,4.9,3.1,3,39.6,39.8
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,5.100000000000001,2.8,3,33.9,39.8
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,4.100000000000001,2.8,,32.3,
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,4.2,2.7,2.3,29.5,23.2
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,4.7,2.1,2.3,16.9,23.2
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,4.3,2.6,,29.2,
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,4.4,2.5,2.2,25.4,20.1
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,4.600000000000001,2,2.2,14.3,20.1
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,4.7,2.1,,18.3,
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,4.7,2.1,2.2,18.1,19.5
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,5,2.1,2.2,16.4,19.5
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,4.800000000000001,2.3,,22,
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,4.800000000000001,2.3,2.3,21.4,21.3
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,4.9,2.1,2.3,18.6,21.3
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,5.300000000000001,4.5,,69.40000000000001,
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,5.2,4.4,2.6,65.8,28.9
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,4.9,2.5,2.6,25.8,28.9
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,5.9,4.4,,68.60000000000001,
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,5.800000000000001,4.2,,65.5,
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,5.2,2.6,,29.3,
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),4.800000000000001,3.5,,48.6,
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),4.9,3.3,3.2,45.5,43.2
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),5.100000000000001,2.7,3.2,32,43.2
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,5.100000000000001,3.9,,57.5,
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,5.2,3.8,3.8,53.8,54.1
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,5.4,3.4,3.8,46.3,54.1
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,4.800000000000001,3.2,,42.2,
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,4.7,3,3.9,37.8,55.90000000000001
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,4.5,2.7,3.9,29.9,55.90000000000001
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,5.600000000000001,4.800000000000001,,73.90000000000001,
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,5.600000000000001,4.600000000000001,4.3,69.10000000000001,65
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,5,3.2,4.3,41.40000000000001,65
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,5.100000000000001,4.100000000000001,,60.8,
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,5,3.8,4.100000000000001,55,59.7
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,4.800000000000001,2.8,4.100000000000001,34.5,59.7
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,4.800000000000001,2.9,,36.7,
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,4.800000000000001,2.8,4.3,33.5,62.7
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,4.7,2.4,4.3,23.8,62.7
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,5.100000000000001,3.4,,48.8,
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,5,3.3,3.9,46.1,57.2
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,4.800000000000001,2.7,3.9,31.2,57.2
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,4.9,3,,40,
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,4.800000000000001,2.8,4.5,34,66.90000000000001
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,4.7,2.5,4.5,26.4,66.90000000000001
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,5,4,,59,
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,4.800000000000001,3,4.100000000000001,39,59.8
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,4.7,2.9,4.100000000000001,35.4,59.8
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,5.2,4,,60.40000000000001,
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,5.100000000000001,3.7,4.100000000000001,53.90000000000001,63.3
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,4.800000000000001,3,4.100000000000001,38.3,63.3
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,5,3.1,,42.40000000000001,
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,4.800000000000001,2.9,3.7,35.3,54.3
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,4.7,2.7,3.7,30.5,54.3
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,5.100000000000001,3.2,,44.90000000000001,
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,5,3,3.1,38.40000000000001,42
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,4.800000000000001,2.7,3.1,30.7,42
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,4.7,3.2,,43.90000000000001,
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,4.7,3,3.6,39.5,54.1
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,4.7,2.9,3.6,35,54.1
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,5.300000000000001,3.2,,44.1,
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,5.2,3,3.6,40.1,52.8
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,5,2.8,3.6,32.3,52.8
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,5.100000000000001,3.3,,46.2,
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,5.100000000000001,3.2,3.9,44.40000000000001,58.7
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,5,3,3.9,39.1,58.7
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,5.600000000000001,4,,61.2,
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,5.300000000000001,3.6,3.8,52.2,58.40000000000001
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,5,3.1,3.8,40.8,58.40000000000001
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,4.9,3.2,,43.5,
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,4.9,3,3.8,39.5,54.8
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,4.9,2.6,3.8,30.3,54.8
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,4.9,3.6,,51.7,
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,4.9,3.4,3.6,47.8,50.5
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,4.9,2.8,3.6,34.2,50.5
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,5.4,3.8,,54.90000000000001,
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,5.300000000000001,3.6,3.9,51.6,57.90000000000001
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,4.9,2.8,3.9,33.4,57.90000000000001
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,6.5,4.600000000000001,,71.90000000000001,
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,6.300000000000001,4.5,3.7,68.10000000000001,53.40000000000001
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,5.4,2.9,3.7,36,53.40000000000001
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,5,3.6,,52.1,
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,4.7,3.1,3.9,40.6,57.5
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,4.5,2.6,3.9,30.1,57.5
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,4.800000000000001,3.5,,50.5,
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,4.7,3.4,3.1,48.3,42.1
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,4.5,2.6,3.1,29.2,42.1
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,4.7,3.1,,40.40000000000001,
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,4.600000000000001,2.9,3.7,36.3,55.3
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,4.5,2.6,3.7,28.7,55.3
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,5,3.8,,55.6,
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,4.9,3.7,,54,
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,4.5,3,,38,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,4.5,3.3,,46.7,
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,4.5,3.1,4,42.3,59.3
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,4.4,2.7,4,32.4,59.3
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,4.9,3.4,,48,
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,4.7,3.1,3.4,41.5,46.40000000000001
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,4.3,2.8,3.4,32,46.40000000000001
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,4.5,3.3,,45.8,
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,4.600000000000001,3.2,4.3,42.3,65.3
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,4.600000000000001,3.2,4.3,41.40000000000001,65.3
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,4.5,3.3,,45.7,
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,4.5,3.2,3.1,44.40000000000001,40.90000000000001
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,4.600000000000001,2.7,3.1,31.4,40.90000000000001
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,5.2,2.6,,32.6,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,4.9,2.2,,23.2,
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,4.600000000000001,1.8,,13.5,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,4.3,3.2,,40.90000000000001,
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,3.8,3.1,,38.7,
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,3.7,3.1,,38.3,
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,5,3.4,,46.8,
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,4.5,3.1,,39.7,
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,4,2.8,,33.1,
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,4.9,4.100000000000001,,60,
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,4.9,3.9,3.6,56.40000000000001,50.1
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,5.100000000000001,3,3.6,36.3,50.1
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,4.9,3.7,,51.1,
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,4.9,3.5,3.8,47.40000000000001,55.3
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,5,3,3.8,37.5,55.3
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,4.600000000000001,3.3,,46.2,
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,4.7,3.2,3.7,43.90000000000001,54.6
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,4.800000000000001,3,3.7,38.6,54.6
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,4.5,3.2,,44,
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,4.600000000000001,3.2,3.4,42.7,48.40000000000001
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,5,3,3.4,37.3,48.40000000000001
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,4.4,3.2,,42.90000000000001,
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,4.600000000000001,3.2,3.7,41.8,52.8
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,4.9,3.1,3.7,39.8,52.8
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,4.5,3,,37.7,
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,4.600000000000001,3,3.1,37.5,41.1
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,5.100000000000001,2.9,3.1,36.6,41.1
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,4.3,2.9,,36.3,
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,4.4,2.8,3.3,34.7,44.7
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,4.7,2.7,3.3,31.5,44.7
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,4.100000000000001,2.5,,27.1,
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,4.2,2.5,2.7,25.8,30.2
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,4.3,2.3,2.7,22.7,30.2
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,4.3,2.7,,30.4,
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,4.4,2.5,2.8,25.4,31.9
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,4.5,2.4,2.8,22.9,31.9
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,4.3,2.5,,27.5,
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,4.3,2.4,2.2,25,18.1
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,4.4,2,2.2,14.7,18.1
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,4.4,2.8,,33.6,
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,4.5,2.7,2.2,30.9,18.6
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,4.600000000000001,2.1,2.2,17.4,18.6
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,4.2,2.6,,28.2,
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,4.2,2.5,2.6,26.8,29.6
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,4.100000000000001,2,2.6,15.1,29.6
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,4,2.5,,27.1,
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,4.100000000000001,2.4,2.6,24.6,28.6
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,4.3,2.2,2.6,19.6,28.6
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,4.2,2.8,,32.5,
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,4.3,2.7,3,31.3,37.4
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,4.5,2.5,3,26.3,37.4
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,4.9,3.4,,46.8,
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,5,3.3,3.2,44.1,43
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,5.300000000000001,2.9,3.2,36.1,43
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,5.100000000000001,3.2,,44,
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,5.100000000000001,3.2,3.3,43.40000000000001,46.5
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,5.4,3.1,3.3,39.7,46.5
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,4.9,3.3,,45.2,
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,5.100000000000001,3.2,3.3,42.90000000000001,44.90000000000001
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,5.4,3,3.3,37.3,44.90000000000001
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,4.9,3.5,,51.3,
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,5,3.5,3.4,49.1,46.6
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,5.300000000000001,3.1,3.4,38.90000000000001,46.6
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,4.9,3.6,,52.1,
