id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_lit,pop_lit,dens_lit
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,3593,1521,423
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,61.6,153,2479
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,6375,1465,.23
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,7560,4184,553
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,1185,2718,2295
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,2813,362,.13
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,2859,411,144
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,46.1,49.7,1078
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,4029,742,.18
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,5419,1860,343
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,1389,1117,804
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,1760,213,.12
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,1760,213,121
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,0,0,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,1882,621,.33
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,2214,1141,515
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,332,520,1567
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,2429,310,.13
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,3042,1486,489
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,613,1176,1919
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,2280,601,.26
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,4307,4999,1161
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,2027,4398,2170
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,3008,705,.23
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,3211,895,279
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,202,190,940
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,10.3,.46,.05
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,37.8,6.800000000000001,181
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,27.5,6.4,232
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,0,0,
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,54.5,405,7435
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,54.5,405,7435
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,273,27.9,.1
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,505,227,449
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,233,199,856
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,5776,1130,.2
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,5906,1392,236
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,131,262,2004
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,6925,1359,.2
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,7143,2044,286
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,218,685,3142
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,11268,2895,.26
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,11883,4241,357
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,615,1345,2188
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,9485,2084,.22
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,9704,2546,262
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,220,462,2105
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,5185,1162,.22
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,5445,1880,345
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,260,719,2765
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,5037,1044,.21
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,5131,1194,233
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,94.80000000000001,150,1582
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,11827,1821,.15
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,12228,2956,242
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,401,1135,2828
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,6032,990,.16
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,6308,1444,229
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,276,455,1648
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,8558,1238,.14
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,9894,4716,477
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,1336,3477,2602
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,3913,1117,.29
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,4080,1408,345
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,167,291,1746
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,5032,1031,.2
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,5200,1293,249
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,169,262,1554
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,14232,1044,.07
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,14310,1124,78.60000000000001
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,77.60000000000001,80.5,1038
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,10507,1388,.13
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,11342,2399,212
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,835,1010,1211
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,13142,2305,.18
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,13595,2855,210
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,453,550,1215
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,10296,2590,.25
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,10598,3377,319
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,302,787,2607
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,4590,885,.19
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,4711,1067,227
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,121,182,1503
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,6082,1232,.2
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,6349,1847,291
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,267,615,2307
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,7387,1484,.2
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,7636,1832,240
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,249,349,1402
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,9444,1749,.19
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,10173,3377,332
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,729,1628,2233
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,14149,2836,.2
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,15478,5774,373
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,1329,2938,2211
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,7481,1326,.18
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,9554,10022,1049
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,2073,8696,4195
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,0,0,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,403,9254,22980
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,403,9254,22980
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,0,0,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,77,3760,48818
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,77,3760,48818
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,5474,837,.15
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,6968,2545,365
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,1494,1708,1143
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,10401,1049,.1
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,15636,8520,545
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,5235,7471,1427
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,15407,2968,.19
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,17099,4724,276
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,1692,1756,1038
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,10253,1874,.18
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,10641,2418,227
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,388,544,1402
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,6809,1909,.28
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,7131,2530,355
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,322,621,1928
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,7446,1494,.2
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,7614,1737,228
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,167,244,1456
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,12683,2042,.16
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,14811,4428,299
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,2128,2386,1121
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,9298,1954,.21
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,10614,3071,289
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,1316,1117,849
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,8057,1661,.21
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,8281,1950,236
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,224,289,1290
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,5017,950,.19
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,5071,979,193
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,53.8,28.4,529
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,5771,1270,.22
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,7756,3889,501
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,1985,2619,1320
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,7098,1373,.19
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,8518,3110,365
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,1419,1737,1224
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,15018,1641,.11
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,16107,2901,180
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,1090,1260,1156
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,5593,1000,.18
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,8035,2736,340
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,2442,1736,711
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,8422,1601,.19
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,11869,4019,339
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,3446,2417,701
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,7176,1796,.25
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,9447,2998,317
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,2271,1202,529
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,0,0,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,181,4545,25068
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,181,4545,25068
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,4376,631,.14
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,7548,4076,540
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,3172,3445,1086
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,16336,2804,.17
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,18419,4001,217
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,2083,1197,574
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,12093,2468,.2
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,14252,3772,265
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,2159,1304,604
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,11650,2285,.2
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,12802,3730,291
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,1152,1446,1255
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,14869,1983,.13
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,15851,2941,186
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,982,958,975
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,5363,2185,.41
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,5635,2641,469
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,271,457,1684
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,5771,2113,.37
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,6084,2791,459
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,314,678,2160
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,10049,1622,.16
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,11437,4432,388
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,1388,2810,2024
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,8734,2357,.27
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,10777,5606,520
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,2043,3249,1590
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,6494,2450,.38
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,7827,4419,565
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,1333,1970,1478
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,6515,2000,.31
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,8766,4903,559
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,2250,2903,1290
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,8978,2250,.25
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,11333,5135,453
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,2356,2885,1225
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,16599,2431,.15
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,17651,3475,197
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,1052,1043,992
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,11530,1794,.16
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,13191,3154,239
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,1661,1360,819
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,14002,1657,.12
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,15445,3043,197
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,1443,1385,960
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,16639,2761,.17
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,17533,4081,233
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,894,1319,1476
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,17751,2569,.14
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,19102,4156,218
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,1351,1587,1175
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,12879,2561,.2
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,15060,4318,287
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,2181,1756,805
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,10376,2530,.24
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,13372,4851,363
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,2996,2321,775
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,5276,1313,.25
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,6524,2241,344
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,1248,929,744
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,10030,1187,.12
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,10510,1735,165
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,480,548,1143
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,5063,1184,.23
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,5437,1747,321
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,374,563,1505
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,8006,1364,.17
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,8462,1939,229
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,456,575,1262
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,5124,883,.17
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,5575,1287,231
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,451,403,894
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,4460,940,.21
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,4636,1270,274
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,176,330,1878
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,3751,721,.19
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,4219,1766,419
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,468,1045,2234
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,10015,1111,.11
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,10294,1529,148
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,279,418,1498
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,4593,1169,.25
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,4859,1488,306
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,266,319,1201
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,7313,1465,.2
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,8452,2691,318
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,1139,1227,1077
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,8129,1089,.13
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,8478,1503,177
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,349,415,1189
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,5586,1410,.25
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,5905,2108,357
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,319,698,2188
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,8139,1214,.15
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,8491,2016,237
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,352,802,2280
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,3334,948,.28
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,3585,1337,373
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,251,389,1552
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,7029,1067,.15
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,7192,1321,184
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,163,254,1558
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,9758,1989,.2
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,10577,3004,284
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,819,1016,1241
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,51.90000000000001,6.7,.13
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,2192,7507,3425
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,2140,7500,3505
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,3909,1231,.31
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,4946,2052,415
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,1037,822,792
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,6441,1507,.23
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,6845,2007,293
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,404,500,1238
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,4309,692,.16
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,4844,2139,442
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,534,1447,2707
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,4048,466,.12
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,4104,627,153
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,55.6,161,2889
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,5239,1249,.24
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,6354,3083,485
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,1114,1834,1646
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,5411,805,.15
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,5648,1054,187
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,237,249,1052
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,10456,1792,.17
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,11090,2698,243
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,633,906,1431
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,5185,805,.16
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,5335,970,182
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,150,165,1100
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,2750,620,.23
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,3900,1623,416
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,1150,1003,872
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,3616,741,.21
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,4355,1291,296
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,738,549,744
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,543,116,.21
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,2271,1042,459
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,1729,925,535
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,2436,529,.22
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,3511,1172,334
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,1075,643,599
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,6415,482,.08
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,6471,509,78.7
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,56,27.1,484
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,5288,1220,.23
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,5742,1598,278
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,454,378,833
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,13944,39.5,0
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,13944,39.5,2.8
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,0,0,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,5349,334,.06
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,5502,484,88
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,153,150,976
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,3697,729,.2
