id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_bu,pop_bu,dens_bu
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,3127,2220,710
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,68.7,215,3131
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,3957,2064,.52
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,3991,2237,560
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,34.2,173,5066
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,5242,2509,.48
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,5277,2697,511
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,34.6,188,5438
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,3574,1459,.41
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,3593,1521,423
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,19.3,62.7,3241
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,7326,2480,.34
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,7560,4184,553
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,234,1704,7288
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,2844,381,.13
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,2859,411,144
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,15.3,30,1953
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,5142,1247,.24
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,5419,1860,343
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,277,612,2209
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,1758,212,.12
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,1760,213,121
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,1.2,1.3,1054
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,2169,984,.45
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,2214,1141,515
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,44.40000000000001,157,3549
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,2979,949,.32
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,3042,1486,489
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,62.40000000000001,537,8611
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,3930,2354,.6
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,4307,4999,1161
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,376,2645,7029
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,3187,848,.27
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,3211,895,279
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,23.5,47.2,2004
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,37.8,6.800000000000001,.18
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,37.8,6.800000000000001,181
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,0,0,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,46.2,342,7.4
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,54.5,405,7435
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,8.300000000000001,63.6,7635
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,501,203,.41
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,505,227,449
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,4.4,23.9,5470
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,5819,1245,.21
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,5906,1392,236
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,87.2,148,1693
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,6990,1469,.21
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,7143,2044,286
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,152,576,3776
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,11561,3268,.28
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,11883,4241,357
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,321,973,3028
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,9545,2247,.24
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,9704,2546,262
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,159,299,1887
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,5308,1369,.26
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,5445,1880,345
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,137,511,3724
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,5093,1120,.22
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,5131,1194,233
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,38.2,73.90000000000001,1937
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,12022,2156,.18
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,12228,2956,242
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,206,800,3875
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,6240,1218,.2
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,6308,1444,229
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,68.2,226,3315
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,9692,2215,.23
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,9894,4716,477
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,202,2500,12364
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,4062,1337,.33
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,4080,1408,345
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,18.1,70.7,3909
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,5190,1238,.24
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,5200,1293,249
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,10.2,54.6,5344
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,14307,1123,.08
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,14310,1124,78.60000000000001
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,3,1.7,567
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,11256,1971,.18
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,11342,2399,212
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,86.30000000000001,428,4959
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,13505,2612,.19
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,13595,2855,210
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,90.60000000000001,243,2684
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,10412,2836,.27
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,10598,3377,319
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,186,541,2904
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,4668,990,.21
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,4711,1067,227
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,42.8,76.7,1794
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,6215,1414,.23
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,6349,1847,291
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,134,433,3238
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,7571,1667,.22
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,7636,1832,240
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,64.8,165,2548
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,10032,2292,.23
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,10173,3377,332
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,141,1085,7719
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,15251,4318,.28
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,15478,5774,373
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,227,1456,6403
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,9244,5499,.59
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,9554,10022,1049
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,310,4523,14579
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,180,1219,6.800000000000001
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,403,9254,22980
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,223,8036,36013
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,25.9,737,28.4
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,77,3760,48818
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,51.1,3023,59153
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,6903,2182,.32
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,6968,2545,365
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,64.60000000000001,363,5615
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,15267,4072,.27
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,15636,8520,545
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,369,4448,12055
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,16840,4210,.25
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,17099,4724,276
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,259,514,1986
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,10431,2128,.2
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,10641,2418,227
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,210,290,1378
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,6996,2183,.31
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,7131,2530,355
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,136,347,2554
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,7423,1541,.21
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,7614,1737,228
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,190,196,1031
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,14503,3214,.22
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,14811,4428,299
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,307,1214,3950
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,10511,2880,.27
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,10614,3071,289
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,103,191,1858
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,8274,1929,.23
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,8281,1950,236
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,7.9,21.6,2714
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,5068,977,.19
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,5071,979,193
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,2.2,1,472
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,7617,3075,.4
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,7756,3889,501
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,139,813,5853
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,8349,2548,.31
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,8518,3110,365
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,169,562,3334
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,15991,2473,.15
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,16107,2901,180
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,117,428,3675
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,7959,2424,.3
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,8035,2736,340
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,76.10000000000001,312,4099
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,11715,3462,.3
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,11869,4019,339
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,154,557,3619
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,9331,2819,.3
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,9447,2998,317
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,115,179,1548
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,7.800000000000001,92.90000000000001,11.9
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,181,4545,25068
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,173,4452,25664
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,7173,2068,.29
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,7548,4076,540
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,375,2008,5353
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,18362,3847,.21
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,18419,4001,217
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,57,154,2707
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,14138,3503,.25
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,14252,3772,265
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,114,269,2361
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,12650,3158,.25
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,12802,3730,291
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,152,572,3762
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,15709,2558,.16
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,15851,2941,186
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,142,383,2700
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,5563,2440,.44
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,5635,2641,469
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,71.40000000000001,201,2818
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,6058,2542,.42
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,6084,2791,459
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,26.7,250,9344
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,11272,2641,.23
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,11437,4432,388
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,165,1791,10839
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,10598,4620,.44
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,10777,5606,520
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,179,986,5495
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,7695,3962,.51
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,7827,4419,565
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,133,458,3450
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,8517,3689,.43
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,8766,4903,559
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,249,1214,4878
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,11058,4176,.38
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,11333,5135,453
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,275,958,3479
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,17503,3097,.18
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,17651,3475,197
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,148,378,2562
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,13119,2770,.21
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,13191,3154,239
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,72,384,5325
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,15389,2669,.17
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,15445,3043,197
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,56.6,374,6604
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,17442,3542,.2
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,17533,4081,233
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,90.40000000000001,538,5956
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,19007,3688,.19
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,19102,4156,218
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,95.2,468,4914
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,14994,3896,.26
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,15060,4318,287
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,65.7,422,6415
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,13271,4488,.34
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,13372,4851,363
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,101,363,3596
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,6451,2058,.32
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,6524,2241,344
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,73.10000000000001,183,2498
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,10362,1375,.13
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,10510,1735,165
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,148,360,2430
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,5315,1490,.28
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,5437,1747,321
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,122,258,2105
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,8430,1733,.21
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,8462,1939,229
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,31.9,206,6446
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,5558,1201,.22
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,5575,1287,231
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,17,85.2,5018
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,4612,1203,.26
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,4636,1270,274
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,23.6,66.90000000000001,2835
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,4182,1362,.33
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,4219,1766,419
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,36.4,404,11100
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,10280,1487,.14
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,10294,1529,148
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,14.2,42.1,2972
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,4837,1419,.29
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,4859,1488,306
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,21.9,69.8,3192
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,8398,2266,.27
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,8452,2691,318
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,53.8,425,7898
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,8449,1369,.16
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,8478,1503,177
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,29.4,134,4576
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,5871,1811,.31
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,5905,2108,357
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,34.5,297,8598
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,8456,1686,.2
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,8491,2016,237
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,35.6,330,9293
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,3568,1282,.36
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,3585,1337,373
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,16.9,54.90000000000001,3253
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,7177,1267,.18
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,7192,1321,184
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,14.4,54.1,3745
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,10544,2749,.26
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,10577,3004,284
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,32.9,255,7747
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,1905,2636,1.4
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,2192,7507,3425
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,286,4870,17014
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,4928,1937,.39
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,4946,2052,415
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,17.9,116,6469
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,6825,1918,.28
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,6845,2007,293
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,19.2,88.2,4601
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,4796,1753,.37
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,4844,2139,442
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,47.5,386,8137
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,4099,593,.14
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,4104,627,153
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,4.7,33.7,7216
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,6269,2240,.36
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,6354,3083,485
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,85.2,842,9890
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,5639,1017,.18
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,5648,1054,187
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,8.800000000000001,36.7,4149
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,10898,2151,.2
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,11090,2698,243
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,192,547,2853
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,5306,946,.18
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,5335,970,182
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,28.9,23.9,829
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,3879,1470,.38
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,3900,1623,416
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,21.1,153,7262
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,4341,1228,.28
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,4355,1291,296
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,13.9,62.40000000000001,4483
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,2264,1014,.45
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,2271,1042,459
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,7.5,27.8,3693
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,3496,1086,.31
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,3511,1172,334
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,14.2,86,6073
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,6470,507,.08
