id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_cell_t,hh_cell_slm
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,36.2,
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,45.90000000000001,
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,67.90000000000001,47.7
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,46.2,
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,50.1,
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,66.40000000000001,50.7
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,36.2,
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,46.2,
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,63.5,50.1
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,43,
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,45.8,
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,61.1,49.2
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,30.9,
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,41.90000000000001,
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,63.90000000000001,48.5
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,42.6,
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,50.2,
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,67.3,53
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,38,
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,61.2,
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,72.40000000000001,65.10000000000001
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,38.6,
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,43.8,
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,65.7,60.7
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,34.8,
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,39.6,
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,64,61.7
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,23.4,
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,27.9,
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,64.40000000000001,51
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,31.5,
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,44.1,
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,69.10000000000001,60
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,35,
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,41,
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,65.3,48.40000000000001
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,49.8,
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,55.7,
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,73,67.40000000000001
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,54.8,
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,56.8,
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,69.3,57.1
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,54.8,
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,59.2,
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,70.10000000000001,60.1
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,55.2,
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,58.40000000000001,
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,73.5,66.5
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,58.40000000000001,
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,66.8,
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,77.90000000000001,67.8
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,53,
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,62.90000000000001,
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,75.40000000000001,52.5
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,45.1,
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,74.7,
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,82.90000000000001,74.10000000000001
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,85.80000000000001,
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,85.80000000000001,86.30000000000001
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,84.90000000000001,
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,84.90000000000001,83.80000000000001
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,49.6,
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,61.7,
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,82.30000000000001,67.3
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,72.3,
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,80,
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,84.30000000000001,75.40000000000001
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,63.5,
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,66.2,
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,77,58.90000000000001
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,57.8,
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,60.40000000000001,
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,72.10000000000001,68.8
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,54.3,
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,59.3,
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,75,70
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,50.3,
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,53.40000000000001,
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,70.3,60
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,60.2,
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,63.1,
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,69.2,59.8
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,64.10000000000001,
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,66.90000000000001,
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,79.10000000000001,60.90000000000001
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,40.6,
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,46.8,
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,80.90000000000001,50.2
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,52.3,
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,55.40000000000001,
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,77.80000000000001,
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,59.8,
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,65,
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,75.8,63.6
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,60.1,
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,63.6,
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,73.3,57.3
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,53.1,
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,59.5,
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,76.7,72.90000000000001
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,65.7,
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,68.60000000000001,
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,79.10000000000001,76.60000000000001
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,64,
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,67.90000000000001,
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,80.40000000000001,78.60000000000001
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,64.40000000000001,
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,68.10000000000001,
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,80.30000000000001,76.90000000000001
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,80.30000000000001,
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,80.30000000000001,79
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,69.60000000000001,
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,80.60000000000001,
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,84.80000000000001,81.5
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,59.8,
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,62.5,
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,78.90000000000001,73.60000000000001
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,61.2,
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,64.5,
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,80.2,77.30000000000001
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,53.8,
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,60.1,
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,77.40000000000001,71.8
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,49,
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,54.6,
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,73.7,69.2
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,41.90000000000001,
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,45.5,
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,64.2,56.3
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,37,
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,42.3,
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,63.1,57
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,36.5,
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,54.90000000000001,
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,74.7,70.5
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,41.8,
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,47.40000000000001,
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,64.7,58
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,45.2,
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,48.5,
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,62.5,54.90000000000001
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,43.90000000000001,
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,54.40000000000001,
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,71.10000000000001,65.5
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,45.5,
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,52.1,
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,66.10000000000001,60.7
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,51.40000000000001,
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,54.8,
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,69,66.2
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,47.6,
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,53.6,
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,70.2,63.8
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,54.8,
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,59.90000000000001,
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,70.5,65
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,57.5,
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,61.8,
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,72.60000000000001,69.5
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,53,
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,58,
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,71.10000000000001,66.10000000000001
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,52.1,
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,58.40000000000001,
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,74.10000000000001,68.5
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,57.8,
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,61.6,
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,71.90000000000001,55.7
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,59.6,
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,61.8,
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,66.3,53.40000000000001
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,63.6,
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,65,
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,69.40000000000001,61.8
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,46,
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,50.7,
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,65.40000000000001,55.40000000000001
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,59.2,
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,62.3,
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,70.90000000000001,61.90000000000001
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,58.2,
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,60.8,
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,72.7,61.90000000000001
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,50.40000000000001,
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,54.6,
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,61.90000000000001,48.1
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,57.1,
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,65.10000000000001,
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,70.90000000000001,60.40000000000001
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,50.6,
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,57.40000000000001,
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,74,66.3
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,53.2,
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,56.2,
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,66.5,54.6
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,58.2,
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,63.5,
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,71.7,63.3
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,49.1,
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,53.2,
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,69.40000000000001,56.7
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,60.6,
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,64.40000000000001,
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,72.3,57.1
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,60.90000000000001,
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,66.7,
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,77,67.8
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,78.30000000000001,
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,80.30000000000001,
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,85.10000000000001,81
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,53.2,
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,58.1,
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,77,65.3
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,44.5,
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,50.1,
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,69.90000000000001,55.1
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,76.40000000000001,
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,82.80000000000001,
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,83.40000000000001,74.10000000000001
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,52.40000000000001,
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,55.5,
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,70.2,55
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,57.40000000000001,
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,62.2,
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,80.10000000000001,72.7
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,71.90000000000001,
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,78.5,
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,85.60000000000001,81.40000000000001
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,55.90000000000001,
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,60,
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,84.10000000000001,82.40000000000001
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,54.1,
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,63.2,
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,75.90000000000001,57.1
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,43.3,
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,46.2,
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,60.5,49.8
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,55.40000000000001,
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,59.8,
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,68.8,60.7
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,54.1,
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,56.7,
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,67.7,63
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,56.3,
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,60.2,
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,68.60000000000001,59.90000000000001
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,48.40000000000001,
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,52.90000000000001,
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,69.2,58.5
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,66.2,
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,68.8,
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,75.60000000000001,59.2
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,49.2,
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,53.6,
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,68.7,54.6
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,69.2,
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,70.2,
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,83.7,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,72.7,
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,73.2,
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,81.7,78.5
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,67.90000000000001,
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,67.90000000000001,
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,79.60000000000001,
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,80.80000000000001,
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,89.7,93
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,67.40000000000001,
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,68.5,
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,83.7,74.3
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,69,
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,69.90000000000001,
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,82.30000000000001,62.3
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,75.2,
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,75.7,
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,79.80000000000001,55.40000000000001
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,72.40000000000001,
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,73.7,
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,89.7,89.90000000000001
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,77.80000000000001,
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,79.90000000000001,
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,87.60000000000001,83.7
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,70.60000000000001,
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,72.3,
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,83.5,83.5
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,82.90000000000001,
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,85.60000000000001,
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,92.80000000000001,91
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,79.60000000000001,
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,79.60000000000001,
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,72,
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,77.5,
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,81.10000000000001,78.90000000000001
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,69.7,
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,76.5,
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,80.5,82.40000000000001
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,86.30000000000001,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,85.5,
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,85.30000000000001,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,76.10000000000001,
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,77.2,
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,79,75.40000000000001
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,79.10000000000001,
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,81.2,
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,82.40000000000001,89.7
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,74.5,
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,74.8,
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,82.5,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,73.90000000000001,
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,78,
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,80.10000000000001,83.30000000000001
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,82.5,
